technique,image_id,roi_index,roi_pixels_w,roi_pixels_h,roi_binary_bytes,roi_base64_chars,roi_base64_bytes_utf8,roi_data_url_bytes_utf8,roi_x,roi_y,roi_box_w,roi_box_h,roi_score,roi_label
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000104801.jpg,2,128,138,8404,11208,11208,11231,511,259,128,138,0.707697,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000104801.jpg,3,269,174,11132,14844,14844,14867,222,240,269,174,0.695316,class_57
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000104801.jpg,4,170,95,6331,8444,8444,8467,294,165,170,95,0.462014,class_57
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000104801.jpg,5,268,95,8974,11968,11968,11991,371,380,268,95,0.438827,class_60
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000104801.jpg,6,58,216,5991,7988,7988,8011,0,194,58,216,0.435737,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,0,91,261,11665,15556,15556,15579,334,217,91,261,0.888528,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,1,86,268,10358,13812,13812,13835,240,209,86,268,0.882582,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,2,92,287,9302,12404,12404,12427,167,190,92,287,0.875121,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,3,80,294,6651,8868,8868,8891,436,185,80,294,0.751361,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,4,77,280,7912,10552,10552,10575,388,198,77,280,0.654434,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,5,78,237,6238,8320,8320,8343,0,179,78,237,0.568523,class_58
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,6,47,47,1750,2336,2336,2359,345,364,47,47,0.564927,class_26
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,7,53,269,7315,9756,9756,9779,307,207,53,269,0.524150,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,8,63,81,2273,3032,3032,3055,553,360,63,81,0.490670,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,9,10,23,785,1048,1048,1071,219,244,10,23,0.477402,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,10,11,26,793,1060,1060,1083,454,234,11,26,0.447064,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,11,37,75,2114,2820,2820,2843,367,173,37,75,0.442236,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,12,41,75,2303,3072,3072,3095,292,188,41,75,0.348540,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,13,12,27,896,1196,1196,1219,310,231,12,27,0.345679,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,14,13,86,1165,1556,1556,1579,626,352,13,86,0.280445,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,0,91,261,11665,15556,15556,15579,334,217,91,261,0.888528,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,1,86,268,10358,13812,13812,13835,240,209,86,268,0.882582,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,2,92,287,9302,12404,12404,12427,167,190,92,287,0.875121,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,3,80,294,6651,8868,8868,8891,436,185,80,294,0.751361,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,4,77,280,7912,10552,10552,10575,388,198,77,280,0.654434,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,5,78,237,6238,8320,8320,8343,0,179,78,237,0.568523,class_58
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,6,47,47,1750,2336,2336,2359,345,364,47,47,0.564927,class_26
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,7,53,269,7315,9756,9756,9779,307,207,53,269,0.524150,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,8,63,81,2273,3032,3032,3055,553,360,63,81,0.490670,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,9,10,23,785,1048,1048,1071,219,244,10,23,0.477402,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,10,11,26,793,1060,1060,1083,454,234,11,26,0.447064,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,11,37,75,2114,2820,2820,2843,367,173,37,75,0.442236,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,12,41,75,2303,3072,3072,3095,292,188,41,75,0.348540,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,13,12,27,896,1196,1196,1219,310,231,12,27,0.345679,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105052.jpg,14,13,86,1165,1556,1556,1579,626,352,13,86,0.280445,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105291.jpg,0,269,320,20580,27440,27440,27463,268,97,269,320,0.956879,class_11
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105291.jpg,1,135,41,2967,3956,3956,3979,93,438,135,41,0.798365,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105291.jpg,2,43,45,1583,2112,2112,2135,0,434,43,45,0.730843,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105303.jpg,0,294,111,15680,20908,20908,20931,248,284,294,111,0.932930,class_13
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105303.jpg,1,86,152,9033,12044,12044,12067,357,228,86,152,0.873250,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,0,147,151,6735,8980,8980,9003,138,277,147,151,0.800622,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,1,110,153,6159,8212,8212,8235,266,267,110,153,0.783301,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,2,168,128,7262,9684,9684,9707,314,350,168,128,0.758528,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,3,128,156,7440,9920,9920,9943,447,321,128,156,0.616791,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,4,68,120,3881,5176,5176,5199,396,240,68,120,0.583935,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,5,154,180,7288,9720,9720,9743,0,294,154,180,0.560774,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,6,75,108,5042,6724,6724,6747,169,126,75,108,0.558896,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,7,245,78,6831,9108,9108,9131,96,399,245,78,0.521650,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,8,77,33,1645,2196,2196,2219,36,189,77,33,0.476835,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,9,57,43,1530,2040,2040,2063,115,206,57,43,0.466679,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,10,120,82,3379,4508,4508,4531,45,236,120,82,0.448172,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,11,93,55,2448,3264,3264,3287,159,230,93,55,0.429764,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,12,86,159,6365,8488,8488,8511,540,276,86,159,0.409916,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,13,50,139,4127,5504,5504,5527,589,263,50,139,0.290031,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,14,639,478,99813,133084,133084,133107,0,0,639,478,0.288184,class_4
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,15,32,21,931,1244,1244,1267,5,189,32,21,0.270991,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,16,47,54,1394,1860,1860,1883,17,207,47,54,0.268169,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105465.jpg,17,49,94,3027,4036,4036,4059,494,230,49,94,0.267663,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,0,142,125,7144,9528,9528,9551,78,111,142,125,0.939891,class_63
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,1,153,96,7915,10556,10556,10579,147,235,153,96,0.916024,class_66
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,2,160,158,10087,13452,13452,13475,284,39,160,158,0.878107,class_62
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,3,47,46,1296,1728,1728,1751,335,331,47,46,0.875471,class_64
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,4,37,55,1625,2168,2168,2191,378,257,37,55,0.719067,class_67
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,5,83,193,5482,7312,7312,7335,556,216,83,193,0.480372,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,6,46,38,1397,1864,1864,1887,461,296,46,38,0.457669,class_67
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,7,94,98,5344,7128,7128,7151,150,50,94,98,0.420508,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,8,47,42,1499,2000,2000,2023,438,284,47,42,0.344838,class_67
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105538.jpg,9,152,74,3954,5272,5272,5295,487,400,152,74,0.302136,class_59
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,0,135,370,20216,26956,26956,26979,18,92,135,370,0.851718,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,1,89,160,7399,9868,9868,9891,170,159,89,160,0.822422,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,2,120,351,20460,27280,27280,27303,502,92,120,351,0.803551,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,3,63,147,6055,8076,8076,8099,257,149,63,147,0.757216,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,4,85,123,6618,8824,8824,8847,353,148,85,123,0.707825,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,5,57,118,4872,6496,6496,6519,306,164,57,118,0.705280,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,6,238,74,7135,9516,9516,9539,0,404,238,74,0.665683,class_30
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,7,79,255,10903,14540,14540,14563,560,100,79,255,0.599723,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,8,20,40,1346,1796,1796,1819,184,150,20,40,0.596478,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,9,213,77,5988,7984,7984,8007,425,360,213,77,0.538222,class_30
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,10,65,229,7828,10440,10440,10463,119,129,65,229,0.529309,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,11,49,190,6626,8836,8836,8859,484,141,49,190,0.485482,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,12,103,36,2525,3368,3368,3391,235,278,103,36,0.474725,class_30
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,13,118,22,2397,3196,3196,3219,399,323,118,22,0.387778,class_30
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105732.jpg,14,115,27,2553,3404,3404,3427,157,303,115,27,0.294282,class_30
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,0,100,225,9649,12868,12868,12891,109,96,100,225,0.918790,class_10
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,1,35,104,2566,3424,3424,3447,420,106,35,104,0.824202,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,2,44,82,2489,3320,3320,3343,290,119,44,82,0.634369,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,3,19,46,1260,1680,1680,1703,337,146,19,46,0.596007,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,4,14,28,892,1192,1192,1215,30,130,14,28,0.558426,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,5,14,32,871,1164,1164,1187,60,129,14,32,0.540022,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,6,10,27,912,1216,1216,1239,216,145,10,27,0.528429,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,7,19,34,1120,1496,1496,1519,234,145,19,34,0.490162,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,8,13,35,981,1308,1308,1331,0,121,13,35,0.411639,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,9,20,32,994,1328,1328,1351,372,157,20,32,0.402963,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,10,147,64,5699,7600,7600,7623,189,111,147,64,0.321550,class_5
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000105912.jpg,11,13,41,935,1248,1248,1271,360,145,13,41,0.294750,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106120.jpg,0,199,210,9976,13304,13304,13327,150,362,199,210,0.850847,class_61
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106120.jpg,1,98,103,4202,5604,5604,5627,88,392,98,103,0.727062,class_71
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106120.jpg,2,18,50,2628,3504,3504,3527,189,124,18,50,0.395066,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,0,31,92,3625,4836,4836,4859,608,158,31,92,0.797658,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,1,19,48,2620,3496,3496,3519,572,157,19,48,0.614807,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,2,121,53,5935,7916,7916,7939,271,154,121,53,0.502355,class_7
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,3,28,58,3188,4252,4252,4275,510,147,28,58,0.460641,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,4,100,46,4648,6200,6200,6223,399,159,100,46,0.394398,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,5,80,128,7981,10644,10644,10667,130,0,80,128,0.386934,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,6,27,45,2863,3820,3820,3843,544,160,27,45,0.384831,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,7,13,35,2346,3128,3128,3151,351,173,13,35,0.286059,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106180.jpg,8,22,53,2887,3852,3852,3875,363,174,22,53,0.255670,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,0,149,316,19305,25740,25740,25763,490,1,149,316,0.875358,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,1,459,450,67544,90060,90060,90083,111,27,459,450,0.846780,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,2,91,330,9380,12508,12508,12531,0,140,91,330,0.734969,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,3,226,331,22479,29972,29972,29995,413,142,226,331,0.704313,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,4,155,157,7311,9748,9748,9771,351,1,155,157,0.692941,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,5,141,408,16946,22596,22596,22619,0,1,141,408,0.620140,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,6,83,125,7459,9948,9948,9971,216,339,83,125,0.589554,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106344.jpg,7,115,60,3872,5164,5164,5187,263,0,115,60,0.262569,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106375.jpg,0,188,304,29692,39592,39592,39615,231,62,188,304,0.871737,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106375.jpg,1,193,316,31702,42272,42272,42295,381,46,193,316,0.808579,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106375.jpg,2,324,244,36423,48564,48564,48587,176,177,324,244,0.770747,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106375.jpg,3,195,196,16810,22416,22416,22439,0,22,195,196,0.732233,class_7
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106375.jpg,4,440,193,38806,51744,51744,51767,199,0,440,193,0.343077,class_7
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106375.jpg,5,107,48,3410,4548,4548,4571,98,50,107,48,0.311356,class_7
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,0,227,109,15704,20940,20940,20963,0,283,227,109,0.891763,class_53
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,1,185,72,8969,11960,11960,11983,144,215,185,72,0.862828,class_53
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,2,114,41,3857,5144,5144,5167,186,144,114,41,0.786447,class_53
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,3,155,58,6242,8324,8324,8347,76,174,155,58,0.765713,class_53
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,4,336,259,27447,36596,36596,36619,303,215,336,259,0.665719,class_69
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,5,34,78,1782,2376,2376,2399,453,17,34,78,0.616866,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,6,42,123,3003,4004,4004,4027,401,42,42,123,0.531373,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,7,31,94,1909,2548,2548,2571,278,42,31,94,0.528240,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,8,26,92,1857,2476,2476,2499,427,4,26,92,0.495210,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,9,29,110,1978,2640,2640,2663,358,1,29,110,0.366585,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,10,38,119,2649,3532,3532,3555,367,46,38,119,0.364178,class_39
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,11,67,44,2725,3636,3636,3659,303,119,67,44,0.299582,class_45
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,12,19,102,1481,1976,1976,1999,524,13,19,102,0.289900,class_43
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000106920.jpg,13,14,92,1201,1604,1604,1627,513,5,14,92,0.263386,class_43
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107020.jpg,0,237,339,23320,31096,31096,31119,268,84,237,339,0.922871,class_43
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107020.jpg,1,356,364,34610,46148,46148,46171,109,45,356,364,0.869901,class_55
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107020.jpg,2,55,88,2036,2716,2716,2739,440,10,55,88,0.286596,class_44
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,0,215,168,19797,26396,26396,26419,16,243,215,168,0.903826,class_20
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,1,143,121,12612,16816,16816,16839,282,258,143,121,0.897543,class_20
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,2,89,110,8372,11164,11164,11187,426,253,89,110,0.890240,class_20
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,3,20,58,3142,4192,4192,4215,218,300,20,58,0.680142,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,4,18,41,2797,3732,3732,3755,602,296,18,41,0.524814,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,5,19,42,2731,3644,3644,3667,173,307,19,42,0.511086,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,6,18,59,3112,4152,4152,4175,245,298,18,59,0.510650,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,7,28,61,3514,4688,4688,4711,131,172,28,61,0.416727,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,8,39,42,3294,4392,4392,4415,516,300,39,42,0.400784,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,9,27,62,3497,4664,4664,4687,551,289,27,62,0.384442,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,10,21,35,2565,3420,3420,3443,618,297,21,35,0.311525,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,11,30,34,2879,3840,3840,3863,552,320,30,34,0.288543,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107183.jpg,12,16,22,2342,3124,3124,3147,450,223,16,22,0.253642,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107228.jpg,0,236,422,51744,68992,68992,69015,262,19,236,422,0.667673,class_28
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107228.jpg,1,260,463,47686,63584,63584,63607,13,15,260,463,0.380629,class_24
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107239.jpg,0,204,96,14250,19000,19000,19023,132,231,204,96,0.915039,class_53
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107239.jpg,1,261,195,21511,28684,28684,28707,177,39,261,195,0.905922,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107239.jpg,2,82,113,6706,8944,8944,8967,417,98,82,113,0.891097,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107239.jpg,3,490,181,42508,56680,56680,56703,0,191,490,181,0.686304,class_60
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107239.jpg,4,89,71,6140,8188,8188,8211,50,303,89,71,0.561991,class_42
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107239.jpg,5,105,57,4254,5672,5672,5695,94,154,105,57,0.358552,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107239.jpg,6,127,23,3645,4860,4860,4883,330,106,127,23,0.311312,class_60
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107729.jpg,0,190,324,27962,37284,37284,37307,132,252,190,324,0.932780,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107729.jpg,1,20,18,3999,5332,5332,5355,158,491,20,18,0.797058,class_32
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107729.jpg,2,30,68,4565,6088,6088,6111,72,284,30,68,0.490160,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107729.jpg,3,43,57,5054,6740,6740,6763,2,319,43,57,0.265700,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107770.jpg,0,143,248,8302,11072,11072,11095,206,85,143,248,0.945142,class_41
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107770.jpg,1,172,166,10727,14304,14304,14327,227,321,172,166,0.873188,class_52
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107770.jpg,2,425,549,61092,81456,81456,81479,0,86,425,549,0.692650,class_60
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107770.jpg,3,111,133,2700,3600,3600,3623,314,16,111,133,0.492689,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107770.jpg,4,207,189,14207,18944,18944,18967,30,311,207,189,0.416740,class_48
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107954.jpg,0,127,72,3721,4964,4964,4987,149,343,127,72,0.935895,class_64
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107954.jpg,1,443,85,17565,23420,23420,23443,0,77,443,85,0.843564,class_66
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107954.jpg,2,50,67,2368,3160,3160,3183,0,389,50,67,0.586162,class_64
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000107954.jpg,3,358,111,10884,14512,14512,14535,29,342,358,111,0.358575,class_64
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108094.jpg,0,146,104,11614,15488,15488,15511,84,341,146,104,0.870407,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108094.jpg,1,158,59,8932,11912,11912,11935,8,296,158,59,0.666177,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108094.jpg,2,46,110,7210,9616,9616,9639,97,315,46,110,0.432273,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108094.jpg,3,29,28,4376,5836,5836,5859,228,208,29,28,0.416803,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108094.jpg,4,55,114,7532,10044,10044,10067,121,315,55,114,0.335809,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108224.jpg,0,387,354,49980,66640,66640,66663,94,67,387,354,0.959806,class_5
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108224.jpg,1,69,89,2108,2812,2812,2835,177,172,69,89,0.455038,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108224.jpg,2,12,146,1561,2084,2084,2107,627,224,12,146,0.298956,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108224.jpg,3,17,58,1293,1724,1724,1747,622,226,17,58,0.281730,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108224.jpg,4,18,14,890,1188,1188,1211,534,230,18,14,0.267057,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000108674.jpg,0,279,154,18863,25152,25152,25175,105,185,279,154,0.461420,class_59
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,0,114,71,3186,4248,4248,4271,326,228,114,71,0.887102,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,1,145,109,7867,10492,10492,10515,105,226,145,109,0.861751,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,2,116,73,4304,5740,5740,5763,5,226,116,73,0.785069,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,3,63,40,1654,2208,2208,2231,278,234,63,40,0.770843,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,4,22,77,1425,1900,1900,1923,0,255,22,77,0.696938,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,5,29,26,1151,1536,1536,1559,263,236,29,26,0.691849,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,6,7,19,718,960,960,983,48,159,7,19,0.529731,class_9
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,7,11,13,769,1028,1028,1051,129,150,11,13,0.499933,class_9
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000109012.jpg,8,8,19,727,972,972,995,141,160,8,19,0.385369,class_9
