technique,image_id,roi_index,roi_pixels_w,roi_pixels_h,roi_binary_bytes,roi_base64_chars,roi_base64_bytes_utf8,roi_data_url_bytes_utf8,roi_x,roi_y,roi_box_w,roi_box_h,roi_score,roi_label
YoloV12SalientRoi+GlobalThumb,105685_1_4.jpg,6,17,57,1188,1584,1584,1607,206,121,17,57,0.287290,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_5.jpg,0,73,122,3937,5252,5252,5275,150,18,73,122,0.828948,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_5.jpg,1,107,120,5440,7256,7256,7279,67,83,107,120,0.738404,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_5.jpg,2,99,86,4322,5764,5764,5787,14,135,99,86,0.736095,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_5.jpg,3,114,91,4846,6464,6464,6487,34,46,114,91,0.471360,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_5.jpg,4,67,21,1259,1680,1680,1703,34,202,67,21,0.446186,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_5.jpg,5,72,31,1629,2172,2172,2195,138,134,72,31,0.289498,class_55
YoloV12SalientRoi+GlobalThumb,105685_1_5.jpg,6,17,57,1188,1584,1584,1607,206,121,17,57,0.287290,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_6.jpg,0,73,122,3937,5252,5252,5275,150,18,73,122,0.828948,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_6.jpg,1,107,120,5440,7256,7256,7279,67,83,107,120,0.738404,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_6.jpg,2,99,86,4322,5764,5764,5787,14,135,99,86,0.736095,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_6.jpg,3,114,91,4846,6464,6464,6487,34,46,114,91,0.471360,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_6.jpg,4,67,21,1259,1680,1680,1703,34,202,67,21,0.446186,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_6.jpg,5,72,31,1629,2172,2172,2195,138,134,72,31,0.289498,class_55
YoloV12SalientRoi+GlobalThumb,105685_1_6.jpg,6,17,57,1188,1584,1584,1607,206,121,17,57,0.287290,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_7.jpg,0,73,122,3937,5252,5252,5275,150,18,73,122,0.828948,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_7.jpg,1,107,120,5440,7256,7256,7279,67,83,107,120,0.738404,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_7.jpg,2,99,86,4322,5764,5764,5787,14,135,99,86,0.736095,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_7.jpg,3,114,91,4846,6464,6464,6487,34,46,114,91,0.471360,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_7.jpg,4,67,21,1259,1680,1680,1703,34,202,67,21,0.446186,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_7.jpg,5,72,31,1629,2172,2172,2195,138,134,72,31,0.289498,class_55
YoloV12SalientRoi+GlobalThumb,105685_1_7.jpg,6,17,57,1188,1584,1584,1607,206,121,17,57,0.287290,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_8.jpg,0,73,122,3937,5252,5252,5275,150,18,73,122,0.828948,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_8.jpg,1,107,120,5440,7256,7256,7279,67,83,107,120,0.738404,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_8.jpg,2,99,86,4322,5764,5764,5787,14,135,99,86,0.736095,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_8.jpg,3,114,91,4846,6464,6464,6487,34,46,114,91,0.471360,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_8.jpg,4,67,21,1259,1680,1680,1703,34,202,67,21,0.446186,class_0
YoloV12SalientRoi+GlobalThumb,105685_1_8.jpg,5,72,31,1629,2172,2172,2195,138,134,72,31,0.289498,class_55
YoloV12SalientRoi+GlobalThumb,105685_1_8.jpg,6,17,57,1188,1584,1584,1607,206,121,17,57,0.287290,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_1.jpg,0,53,73,2100,2800,2800,2823,4,150,53,73,0.843456,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_1.jpg,1,17,26,939,1252,1252,1275,153,197,17,26,0.752903,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_1.jpg,2,17,26,950,1268,1268,1291,139,197,17,26,0.704001,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_1.jpg,3,15,24,848,1132,1132,1155,127,199,15,24,0.699966,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_1.jpg,4,12,21,818,1092,1092,1115,95,202,12,21,0.628970,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_1.jpg,5,11,12,719,960,960,983,86,211,11,12,0.307485,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_2.jpg,0,53,73,2100,2800,2800,2823,4,150,53,73,0.843456,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_2.jpg,1,17,26,939,1252,1252,1275,153,197,17,26,0.752903,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_2.jpg,2,17,26,950,1268,1268,1291,139,197,17,26,0.704001,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_2.jpg,3,15,24,848,1132,1132,1155,127,199,15,24,0.699966,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_2.jpg,4,12,21,818,1092,1092,1115,95,202,12,21,0.628970,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_2.jpg,5,11,12,719,960,960,983,86,211,11,12,0.307485,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_3.jpg,0,53,73,2100,2800,2800,2823,4,150,53,73,0.843456,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_3.jpg,1,17,26,939,1252,1252,1275,153,197,17,26,0.752903,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_3.jpg,2,17,26,950,1268,1268,1291,139,197,17,26,0.704001,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_3.jpg,3,15,24,848,1132,1132,1155,127,199,15,24,0.699966,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_3.jpg,4,12,21,818,1092,1092,1115,95,202,12,21,0.628970,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_3.jpg,5,11,12,719,960,960,983,86,211,11,12,0.307485,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_4.jpg,0,53,73,2100,2800,2800,2823,4,150,53,73,0.843456,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_4.jpg,1,17,26,939,1252,1252,1275,153,197,17,26,0.752903,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_4.jpg,2,17,26,950,1268,1268,1291,139,197,17,26,0.704001,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_4.jpg,3,15,24,848,1132,1132,1155,127,199,15,24,0.699966,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_4.jpg,4,12,21,818,1092,1092,1115,95,202,12,21,0.628970,class_0
YoloV12SalientRoi+GlobalThumb,105708_64_4.jpg,5,11,12,719,960,960,983,86,211,11,12,0.307485,class_0
YoloV12SalientRoi+GlobalThumb,105714_4_1.jpg,0,71,174,5067,6756,6756,6779,152,49,71,174,0.889945,class_0
YoloV12SalientRoi+GlobalThumb,105714_4_1.jpg,1,104,172,7230,9640,9640,9663,86,50,104,172,0.855324,class_0
YoloV12SalientRoi+GlobalThumb,105714_4_1.jpg,2,17,32,930,1240,1240,1263,84,87,17,32,0.721838,class_29
YoloV12SalientRoi+GlobalThumb,105714_4_2.jpg,0,71,174,5067,6756,6756,6779,152,49,71,174,0.889945,class_0
YoloV12SalientRoi+GlobalThumb,105714_4_2.jpg,1,104,172,7230,9640,9640,9663,86,50,104,172,0.855324,class_0
YoloV12SalientRoi+GlobalThumb,105714_4_2.jpg,2,17,32,930,1240,1240,1263,84,87,17,32,0.721838,class_29
YoloV12SalientRoi+GlobalThumb,105714_4_3.jpg,0,71,174,5067,6756,6756,6779,152,49,71,174,0.889945,class_0
YoloV12SalientRoi+GlobalThumb,105714_4_3.jpg,1,104,172,7230,9640,9640,9663,86,50,104,172,0.855324,class_0
YoloV12SalientRoi+GlobalThumb,105714_4_3.jpg,2,17,32,930,1240,1240,1263,84,87,17,32,0.721838,class_29
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,0,32,73,1683,2244,2244,2267,51,113,32,73,0.818644,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,1,35,76,2180,2908,2908,2931,98,108,35,76,0.790610,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,2,17,34,1122,1496,1496,1519,24,94,17,34,0.665105,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,3,15,50,1018,1360,1360,1383,177,86,15,50,0.623816,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,4,19,50,1236,1648,1648,1671,201,83,19,50,0.616279,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,5,14,60,1184,1580,1580,1603,80,91,14,60,0.521536,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,6,32,66,1755,2340,2340,2363,129,106,32,66,0.487909,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,7,12,27,850,1136,1136,1159,53,92,12,27,0.425514,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,8,16,50,1080,1440,1440,1463,154,88,16,50,0.422524,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,9,12,32,873,1164,1164,1187,119,86,12,32,0.343909,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_1.jpg,10,14,52,1021,1364,1364,1387,165,83,14,52,0.341889,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,0,32,73,1683,2244,2244,2267,51,113,32,73,0.818644,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,1,35,76,2180,2908,2908,2931,98,108,35,76,0.790610,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,2,17,34,1122,1496,1496,1519,24,94,17,34,0.665105,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,3,15,50,1018,1360,1360,1383,177,86,15,50,0.623816,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,4,19,50,1236,1648,1648,1671,201,83,19,50,0.616279,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,5,14,60,1184,1580,1580,1603,80,91,14,60,0.521536,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,6,32,66,1755,2340,2340,2363,129,106,32,66,0.487909,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,7,12,27,850,1136,1136,1159,53,92,12,27,0.425514,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,8,16,50,1080,1440,1440,1463,154,88,16,50,0.422524,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,9,12,32,873,1164,1164,1187,119,86,12,32,0.343909,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_2.jpg,10,14,52,1021,1364,1364,1387,165,83,14,52,0.341889,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,0,32,73,1683,2244,2244,2267,51,113,32,73,0.818644,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,1,35,76,2180,2908,2908,2931,98,108,35,76,0.790610,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,2,17,34,1122,1496,1496,1519,24,94,17,34,0.665105,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,3,15,50,1018,1360,1360,1383,177,86,15,50,0.623816,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,4,19,50,1236,1648,1648,1671,201,83,19,50,0.616279,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,5,14,60,1184,1580,1580,1603,80,91,14,60,0.521536,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,6,32,66,1755,2340,2340,2363,129,106,32,66,0.487909,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,7,12,27,850,1136,1136,1159,53,92,12,27,0.425514,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,8,16,50,1080,1440,1440,1463,154,88,16,50,0.422524,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,9,12,32,873,1164,1164,1187,119,86,12,32,0.343909,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_3.jpg,10,14,52,1021,1364,1364,1387,165,83,14,52,0.341889,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,0,32,73,1683,2244,2244,2267,51,113,32,73,0.818644,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,1,35,76,2180,2908,2908,2931,98,108,35,76,0.790610,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,2,17,34,1122,1496,1496,1519,24,94,17,34,0.665105,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,3,15,50,1018,1360,1360,1383,177,86,15,50,0.623816,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,4,19,50,1236,1648,1648,1671,201,83,19,50,0.616279,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,5,14,60,1184,1580,1580,1603,80,91,14,60,0.521536,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,6,32,66,1755,2340,2340,2363,129,106,32,66,0.487909,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,7,12,27,850,1136,1136,1159,53,92,12,27,0.425514,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,8,16,50,1080,1440,1440,1463,154,88,16,50,0.422524,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,9,12,32,873,1164,1164,1187,119,86,12,32,0.343909,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_4.jpg,10,14,52,1021,1364,1364,1387,165,83,14,52,0.341889,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,0,32,73,1683,2244,2244,2267,51,113,32,73,0.818644,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,1,35,76,2180,2908,2908,2931,98,108,35,76,0.790610,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,2,17,34,1122,1496,1496,1519,24,94,17,34,0.665105,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,3,15,50,1018,1360,1360,1383,177,86,15,50,0.623816,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,4,19,50,1236,1648,1648,1671,201,83,19,50,0.616279,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,5,14,60,1184,1580,1580,1603,80,91,14,60,0.521536,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,6,32,66,1755,2340,2340,2363,129,106,32,66,0.487909,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,7,12,27,850,1136,1136,1159,53,92,12,27,0.425514,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,8,16,50,1080,1440,1440,1463,154,88,16,50,0.422524,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,9,12,32,873,1164,1164,1187,119,86,12,32,0.343909,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_5.jpg,10,14,52,1021,1364,1364,1387,165,83,14,52,0.341889,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,0,32,73,1683,2244,2244,2267,51,113,32,73,0.818644,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,1,35,76,2180,2908,2908,2931,98,108,35,76,0.790610,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,2,17,34,1122,1496,1496,1519,24,94,17,34,0.665105,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,3,15,50,1018,1360,1360,1383,177,86,15,50,0.623816,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,4,19,50,1236,1648,1648,1671,201,83,19,50,0.616279,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,5,14,60,1184,1580,1580,1603,80,91,14,60,0.521536,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,6,32,66,1755,2340,2340,2363,129,106,32,66,0.487909,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,7,12,27,850,1136,1136,1159,53,92,12,27,0.425514,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,8,16,50,1080,1440,1440,1463,154,88,16,50,0.422524,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,9,12,32,873,1164,1164,1187,119,86,12,32,0.343909,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_6.jpg,10,14,52,1021,1364,1364,1387,165,83,14,52,0.341889,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,0,32,73,1683,2244,2244,2267,51,113,32,73,0.818644,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,1,35,76,2180,2908,2908,2931,98,108,35,76,0.790610,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,2,17,34,1122,1496,1496,1519,24,94,17,34,0.665105,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,3,15,50,1018,1360,1360,1383,177,86,15,50,0.623816,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,4,19,50,1236,1648,1648,1671,201,83,19,50,0.616279,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,5,14,60,1184,1580,1580,1603,80,91,14,60,0.521536,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,6,32,66,1755,2340,2340,2363,129,106,32,66,0.487909,class_19
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,7,12,27,850,1136,1136,1159,53,92,12,27,0.425514,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,8,16,50,1080,1440,1440,1463,154,88,16,50,0.422524,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,9,12,32,873,1164,1164,1187,119,86,12,32,0.343909,class_0
YoloV12SalientRoi+GlobalThumb,105728_45_7.jpg,10,14,52,1021,1364,1364,1387,165,83,14,52,0.341889,class_0
YoloV12SalientRoi+GlobalThumb,105734_34_1.jpg,0,13,16,727,972,972,995,97,126,13,16,0.555398,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_1.jpg,1,10,18,749,1000,1000,1023,45,144,10,18,0.478047,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_1.jpg,2,10,23,785,1048,1048,1071,40,58,10,23,0.388183,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_1.jpg,3,13,30,827,1104,1104,1127,186,48,13,30,0.365244,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_2.jpg,0,13,16,727,972,972,995,97,126,13,16,0.555398,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_2.jpg,1,10,18,749,1000,1000,1023,45,144,10,18,0.478047,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_2.jpg,2,10,23,785,1048,1048,1071,40,58,10,23,0.388183,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_2.jpg,3,13,30,827,1104,1104,1127,186,48,13,30,0.365244,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_3.jpg,0,13,16,727,972,972,995,97,126,13,16,0.555398,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_3.jpg,1,10,18,749,1000,1000,1023,45,144,10,18,0.478047,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_3.jpg,2,10,23,785,1048,1048,1071,40,58,10,23,0.388183,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_3.jpg,3,13,30,827,1104,1104,1127,186,48,13,30,0.365244,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_4.jpg,0,13,16,727,972,972,995,97,126,13,16,0.555398,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_4.jpg,1,10,18,749,1000,1000,1023,45,144,10,18,0.478047,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_4.jpg,2,10,23,785,1048,1048,1071,40,58,10,23,0.388183,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_4.jpg,3,13,30,827,1104,1104,1127,186,48,13,30,0.365244,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_all.jpg,0,13,16,727,972,972,995,97,126,13,16,0.555398,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_all.jpg,1,10,18,749,1000,1000,1023,45,144,10,18,0.478047,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_all.jpg,2,10,23,785,1048,1048,1071,40,58,10,23,0.388183,class_14
YoloV12SalientRoi+GlobalThumb,105734_34_all.jpg,3,13,30,827,1104,1104,1127,186,48,13,30,0.365244,class_14
YoloV12SalientRoi+GlobalThumb,105737_34_1.jpg,0,44,63,1990,2656,2656,2679,102,84,44,63,0.853701,class_77
YoloV12SalientRoi+GlobalThumb,105737_34_1.jpg,1,45,14,946,1264,1264,1287,6,126,45,14,0.282404,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_1.jpg,2,40,20,1117,1492,1492,1515,7,111,40,20,0.269038,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_1.jpg,3,88,136,4108,5480,5480,5503,135,87,88,136,0.262589,class_0
YoloV12SalientRoi+GlobalThumb,105737_34_2.jpg,0,44,63,1990,2656,2656,2679,102,84,44,63,0.853701,class_77
YoloV12SalientRoi+GlobalThumb,105737_34_2.jpg,1,45,14,946,1264,1264,1287,6,126,45,14,0.282404,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_2.jpg,2,40,20,1117,1492,1492,1515,7,111,40,20,0.269038,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_2.jpg,3,88,136,4108,5480,5480,5503,135,87,88,136,0.262589,class_0
YoloV12SalientRoi+GlobalThumb,105737_34_3.jpg,0,44,63,1990,2656,2656,2679,102,84,44,63,0.853701,class_77
YoloV12SalientRoi+GlobalThumb,105737_34_3.jpg,1,45,14,946,1264,1264,1287,6,126,45,14,0.282404,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_3.jpg,2,40,20,1117,1492,1492,1515,7,111,40,20,0.269038,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_3.jpg,3,88,136,4108,5480,5480,5503,135,87,88,136,0.262589,class_0
YoloV12SalientRoi+GlobalThumb,105737_34_4.jpg,0,44,63,1990,2656,2656,2679,102,84,44,63,0.853701,class_77
YoloV12SalientRoi+GlobalThumb,105737_34_4.jpg,1,45,14,946,1264,1264,1287,6,126,45,14,0.282404,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_4.jpg,2,40,20,1117,1492,1492,1515,7,111,40,20,0.269038,class_73
YoloV12SalientRoi+GlobalThumb,105737_34_4.jpg,3,88,136,4108,5480,5480,5503,135,87,88,136,0.262589,class_0
YoloV12SalientRoi+GlobalThumb,105750_38_1.jpg,0,66,71,3249,4332,4332,4355,112,102,66,71,0.352097,class_13
YoloV12SalientRoi+GlobalThumb,105750_38_2.jpg,0,66,71,3249,4332,4332,4355,112,102,66,71,0.352097,class_13
YoloV12SalientRoi+GlobalThumb,105750_38_all.jpg,0,66,71,3249,4332,4332,4355,112,102,66,71,0.352097,class_13
YoloV12SalientRoi+GlobalThumb,105783_50_1.jpg,0,41,21,1026,1368,1368,1391,54,202,41,21,0.359488,class_54
YoloV12SalientRoi+GlobalThumb,105783_50_1.jpg,1,36,75,1638,2184,2184,2207,173,68,36,75,0.261621,class_46
YoloV12SalientRoi+GlobalThumb,105783_50_2.jpg,0,41,21,1026,1368,1368,1391,54,202,41,21,0.359488,class_54
YoloV12SalientRoi+GlobalThumb,105783_50_2.jpg,1,36,75,1638,2184,2184,2207,173,68,36,75,0.261621,class_46
YoloV12SalientRoi+GlobalThumb,105783_50_3.jpg,0,41,21,1026,1368,1368,1391,54,202,41,21,0.359488,class_54
YoloV12SalientRoi+GlobalThumb,105783_50_3.jpg,1,36,75,1638,2184,2184,2207,173,68,36,75,0.261621,class_46
YoloV12SalientRoi+GlobalThumb,105783_50_4.jpg,0,41,21,1026,1368,1368,1391,54,202,41,21,0.359488,class_54
YoloV12SalientRoi+GlobalThumb,105783_50_4.jpg,1,36,75,1638,2184,2184,2207,173,68,36,75,0.261621,class_46
YoloV12SalientRoi+GlobalThumb,105783_50_5.jpg,0,41,21,1026,1368,1368,1391,54,202,41,21,0.359488,class_54
YoloV12SalientRoi+GlobalThumb,105783_50_5.jpg,1,36,75,1638,2184,2184,2207,173,68,36,75,0.261621,class_46
YoloV12SalientRoi+GlobalThumb,105783_50_6.jpg,0,41,21,1026,1368,1368,1391,54,202,41,21,0.359488,class_54
YoloV12SalientRoi+GlobalThumb,105783_50_6.jpg,1,36,75,1638,2184,2184,2207,173,68,36,75,0.261621,class_46
YoloV12SalientRoi+GlobalThumb,10581_48_1.jpg,0,51,101,2395,3196,3196,3219,47,7,51,101,0.809567,class_0
YoloV12SalientRoi+GlobalThumb,10581_48_1.jpg,1,73,85,2803,3740,3740,3763,149,0,73,85,0.630922,class_62
YoloV12SalientRoi+GlobalThumb,10581_48_1.jpg,2,42,21,1081,1444,1444,1467,108,105,42,21,0.384027,class_64
YoloV12SalientRoi+GlobalThumb,10581_48_2.jpg,0,51,101,2395,3196,3196,3219,47,7,51,101,0.809567,class_0
YoloV12SalientRoi+GlobalThumb,10581_48_2.jpg,1,73,85,2803,3740,3740,3763,149,0,73,85,0.630922,class_62
YoloV12SalientRoi+GlobalThumb,10581_48_2.jpg,2,42,21,1081,1444,1444,1467,108,105,42,21,0.384027,class_64
YoloV12SalientRoi+GlobalThumb,10581_48_3.jpg,0,51,101,2395,3196,3196,3219,47,7,51,101,0.809567,class_0
YoloV12SalientRoi+GlobalThumb,10581_48_3.jpg,1,73,85,2803,3740,3740,3763,149,0,73,85,0.630922,class_62
YoloV12SalientRoi+GlobalThumb,10581_48_3.jpg,2,42,21,1081,1444,1444,1467,108,105,42,21,0.384027,class_64
YoloV12SalientRoi+GlobalThumb,10581_48_all.jpg,0,51,101,2395,3196,3196,3219,47,7,51,101,0.809567,class_0
YoloV12SalientRoi+GlobalThumb,10581_48_all.jpg,1,73,85,2803,3740,3740,3763,149,0,73,85,0.630922,class_62
YoloV12SalientRoi+GlobalThumb,10581_48_all.jpg,2,42,21,1081,1444,1444,1467,108,105,42,21,0.384027,class_64
YoloV12SalientRoi+GlobalThumb,105865_41_1.jpg,0,218,208,13393,17860,17860,17883,0,15,218,208,0.722771,class_72
YoloV12SalientRoi+GlobalThumb,105865_41_1.jpg,1,12,28,779,1040,1040,1063,18,81,12,28,0.511502,class_39
YoloV12SalientRoi+GlobalThumb,105865_41_1.jpg,2,16,47,846,1128,1128,1151,186,111,16,47,0.430234,class_39
YoloV12SalientRoi+GlobalThumb,105865_41_1.jpg,3,14,42,830,1108,1108,1131,199,103,14,42,0.380395,class_39
YoloV12SalientRoi+GlobalThumb,105865_41_1.jpg,4,13,29,800,1068,1068,1091,175,65,13,29,0.250471,class_39
YoloV12SalientRoi+GlobalThumb,105865_41_2.jpg,0,218,208,13393,17860,17860,17883,0,15,218,208,0.722771,class_72
YoloV12SalientRoi+GlobalThumb,105865_41_2.jpg,1,12,28,779,1040,1040,1063,18,81,12,28,0.511502,class_39
YoloV12SalientRoi+GlobalThumb,105865_41_2.jpg,2,16,47,846,1128,1128,1151,186,111,16,47,0.430234,class_39
YoloV12SalientRoi+GlobalThumb,105865_41_2.jpg,3,14,42,830,1108,1108,1131,199,103,14,42,0.380395,class_39
